"omCrit","estCrit","obsCrit","trial","OvTrial","CovTrial","wind","CovOmCrit","OvOmCrit","CovResponse","Cov_pA",
49.5727,44.8401,38.5,229,1145,286,299,-5.214,49.5727,2,0.2,
49.5727,44.8401,32.5,230,1150,287,301,-5.214,49.5727,2,0.2,
49.5727,38.2699,60.5,231,1155,288,302,-5.214,49.5727,2,0.2,
49.5727,38.2699,52,232,1160,289,303,-5.214,49.5727,1,0.2,
49.5727,35.9301,52,233,1165,291,304,-5.214,49.5727,2,0.2,
-5.214,35.9301,41.5,234,1170,292,306,-5.214,49.5727,1,0.2,
-5.214,35.9301,45.5,235,1175,293,307,-5.214,49.5727,2,0.2,
-5.214,34.5897,48.5,236,1180,294,308,-5.214,49.5727,2,0.2,
-5.214,34.5897,63,237,1185,296,309,-5.214,49.5727,2,0.2,
-5.214,32.6603,43.5,238,1190,297,311,-5.214,49.5727,1,0.2,
-5.214,34.5897,52.5,239,1195,298,312,-5.214,49.5727,2,0.2,
-5.214,34.4467,45.5,240,1200,299,313,-5.214,49.5727,1,0.2,
-5.214,34.4467,,241,,301,314,-5.214,,2,0.2,
-5.214,34.4467,,242,,302,316,-5.214,,1,0.2,
-5.214,38.4048,,243,,303,317,-5.214,,2,0.2,
-5.214,37.4645,,244,,304,318,-5.214,,2,0.2,
-5.214,35.0732,,245,,306,319,-5.214,,1,0.2,
-5.214,38.4048,,246,,307,321,-5.214,,1,0.2,
-5.214,36.1588,,247,,308,322,-5.214,,2,0.2,
-5.214,35.9301,,248,,309,323,-5.214,,2,0.2,
-5.214,36.1588,,249,,311,324,-5.214,,1,0.2,
-5.214,37.6943,,250,,312,326,-5.214,,2,0.2,
-5.214,37.6943,,251,,313,327,-5.214,,2,0.2,
-5.214,37.4879,,252,,314,328,-5.214,,1,0.2,
-5.214,39.3291,,253,,316,329,-5.214,,2,0.2,
-5.214,39.3291,,254,,317,331,-5.214,,1,0.2,
-5.214,44.0044,,255,,318,332,-5.214,,2,0.2,
-5.214,42.9106,,256,,319,333,-5.214,,1,0.2,
-5.214,50.4792,,257,,321,334,-5.214,,2,0.2,
-5.214,51.459,,258,,322,336,-5.214,,1,0.2,
-5.214,45.4449,,259,,323,337,-5.214,,1,0.2,
-5.214,42.9106,,260,,324,338,-5.214,,2,0.2,
-5.214,42.9106,,261,,326,339,-5.214,,1,0.2,
-5.214,51.459,,262,,327,341,-5.214,,2,0.2,
-5.214,50.7369,,263,,328,342,-5.214,,2,0.2,
-5.214,49.2478,,264,,329,343,-5.214,,1,0.2,
-5.214,43.4113,,265,,331,344,-5.214,,2,0.2,
-5.214,43.4113,,266,,332,346,-5.214,,2,0.2,
-5.214,38.8748,,267,,333,347,-5.214,,2,0.2,
-5.214,37.6943,,268,,334,348,-5.214,,1,0.2,
-5.214,37.4879,,269,,336,349,-5.214,,2,0.2,
-5.214,38.8748,,270,,337,351,-5.214,,1,0.2,
-5.214,42.0695,,271,,338,352,-5.214,,2,0.2,
-5.214,42.0695,,272,,339,353,-5.214,,2,0.2,
-5.214,40.3442,,273,,341,354,-5.214,,2,0.2,
-5.214,36.1588,,274,,342,356,-5.214,,2,0.2,
-5.214,36.1588,,275,,343,357,-5.214,,2,0.2,
-5.214,34.4467,,276,,344,358,-5.214,,2,0.2,
-5.214,32.1745,,277,,346,359,32.6603,,2,0.5,
-5.214,31.1261,,278,,347,361,32.6603,,2,0.5,
-5.214,32.0554,,279,,348,362,32.6603,,2,0.5,
-5.214,32.0554,,280,,349,363,32.6603,,2,0.5,
-5.214,32.0554,,281,,351,364,32.6603,,2,0.5,
-5.214,31.1261,,282,,352,366,32.6603,,1,0.5,
-5.214,32.6603,,283,,353,367,32.6603,,2,0.5,
-5.214,32.6603,,284,,354,368,32.6603,,2,0.5,
-5.214,31.6626,,285,,356,369,32.6603,,1,0.5,
-5.214,32.6603,,286,,357,371,32.6603,,1,0.5,
-5.214,32.6603,,287,,358,372,32.6603,,1,0.5,
-5.214,32.6603,,288,,359,373,32.6603,,1,0.5,
-5.214,34.5897,,289,,361,374,32.6603,,2,0.5,
-5.214,32.6603,,290,,362,376,32.6603,,1,0.5,
-5.214,34.5897,,291,,363,377,32.6603,,2,0.5,
-5.214,34.4467,,292,,364,378,32.6603,,2,0.5,
-5.214,34.4467,,293,,366,379,32.6603,,1,0.5,
-5.214,34.4467,,294,,367,381,32.6603,,2,0.5,
-5.214,33.2791,,295,,368,382,32.6603,,1,0.5,
-5.214,35.4266,,296,,369,383,32.6603,,1,0.5,
-5.214,37.4879,,297,,371,384,32.6603,,1,0.5,
-5.214,42.0243,,298,,372,386,32.6603,,2,0.5,
-5.214,39.8018,,299,,373,387,32.6603,,1,0.5,
-5.214,42.0243,,300,,374,388,32.6603,,1,0.5,
-5.214,46.9801,,301,,376,389,32.6603,,1,0.5,
-5.214,61.1108,,302,,377,391,32.6603,,2,0.5,
-5.214,58.2311,,303,,378,392,32.6603,,2,0.5,
-5.214,55.4479,,304,,379,393,32.6603,,2,0.5,
-5.214,55.4479,,305,,381,394,32.6603,,2,0.5,
-5.214,41.8814,,306,,382,396,32.6603,,2,0.5,
-5.214,35.6008,,307,,383,397,32.6603,,2,0.5,
-5.214,25.7937,,308,,384,398,32.6603,,1,0.5,
-5.214,29.1612,,309,,386,399,32.6603,,2,0.5,
-5.214,38.553,,310,,387,401,32.6603,,1,0.5,
-5.214,41.5262,,311,,388,402,32.6603,,1,0.5,
-5.214,44.5224,,312,,389,403,32.6603,,2,0.5,
