"omCrit","estCrit","obsCrit","trial","OvTrial","CovTrial","wind","CovOmCrit","OvOmCrit","CovResponse","Cov_pA",
47.2583,35.872,,252,,314,328,16.1536,,2,0.35,
47.2583,34.1656,,253,,316,329,16.1536,,2,0.35,
47.2583,32.3213,,254,,317,331,16.1536,,2,0.35,
47.2583,30.3192,,255,,318,332,16.1536,,2,0.35,
47.2583,28.1351,,256,,319,333,16.1536,,2,0.35,
47.2583,27.151,,257,,321,334,16.1536,,2,0.35,
47.2583,28.1351,,258,,322,336,16.1536,,1,0.35,
47.2583,28.1351,,259,,323,337,16.1536,,2,0.35,
47.2583,25.7555,,260,,324,338,16.1536,,2,0.35,
47.2583,24.7103,,261,,326,339,16.1536,,1,0.35,
47.2583,23.6228,,262,,327,341,16.1536,,2,0.35,
47.2583,22.2272,,263,,328,342,16.1536,,1,0.35,
47.2583,22.2272,,264,,329,343,16.1536,,1,0.35,
47.2583,22.2272,,265,,331,344,16.1536,,2,0.35,
47.2583,22.2272,,266,,332,346,16.1536,,2,0.35,
47.2583,23.2578,,267,,333,347,16.1536,,1,0.35,
47.2583,23.2578,,268,,334,348,16.1536,,1,0.35,
47.2583,23.2578,,269,,336,349,16.1536,,1,0.35,
47.2583,22.9207,,270,,337,351,16.1536,,2,0.35,
47.2583,21.4179,,271,,338,352,16.1536,,1,0.35,
47.2583,21.4179,,272,,339,353,16.1536,,2,0.35,
47.2583,19.3549,,273,,341,354,16.1536,,1,0.35,
47.2583,21.241,,274,,342,356,16.1536,,1,0.35,
47.2583,20.2621,,275,,343,357,16.1536,,1,0.35,
47.2583,22.2272,,276,,344,358,16.1536,,1,0.35,
47.2583,22.2272,,277,,346,359,16.1536,,1,0.35,
47.2583,23.1395,,278,,347,361,16.1536,,1,0.35,
47.2583,23.1395,,279,,348,362,16.1536,,1,0.35,
47.2583,23.0608,,280,,349,363,16.1536,,2,0.35,
47.2583,21.9693,,281,,351,364,16.1536,,2,0.35,
16.1536,23.0608,,282,,352,366,16.1536,,1,0.35,
16.1536,23.0608,,283,,353,367,16.1536,,1,0.35,
16.1536,23.7336,,284,,354,368,16.1536,,2,0.35,
16.1536,21.9693,,285,,356,369,16.1536,,1,0.35,
16.1536,24.2021,,286,,357,371,16.1536,,1,0.35,
16.1536,24.2021,,287,,358,372,16.1536,,1,0.35,
16.1536,25.9664,,288,,359,373,16.1536,,1,0.35,
16.1536,27.135,,289,,361,374,16.1536,,2,0.35,
16.1536,25.9664,,290,,362,376,16.1536,,1,0.35,
16.1536,27.135,,291,,363,377,16.1536,,1,0.35,
16.1536,27.135,,292,,364,378,16.1536,,1,0.35,
16.1536,27.8539,,293,,366,379,16.1536,,2,0.35,
16.1536,27.135,,294,,367,381,16.1536,,1,0.35,
16.1536,28.4963,,295,,368,382,16.1536,,1,0.35,
16.1536,28.4963,,296,,369,383,16.1536,,1,0.35,
16.1536,28.4963,,297,,371,384,16.1536,,1,0.35,
16.1536,34.2088,,298,,372,386,16.1536,,2,0.35,
16.1536,32.3962,,299,,373,387,16.1536,,2,0.35,
16.1536,33.4899,,300,,374,388,16.1536,,1,0.35,
16.1536,33.4899,,301,,376,389,16.1536,,2,0.35,
16.1536,31.5751,,302,,377,391,16.1536,,1,0.35,
16.1536,31.5751,,303,,378,392,16.1536,,1,0.35,
16.1536,57.5915,,304,,379,393,16.1536,,2,0.35,
16.1536,57.5915,,305,,381,394,16.1536,,2,0.35,
16.1536,57.0284,,306,,382,396,16.1536,,1,0.35,
16.1536,57.8496,,307,,383,397,16.1536,,2,0.35,
16.1536,57.5915,,308,,384,398,16.1536,,1,0.35,
16.1536,57.5915,,309,,386,399,16.1536,,2,0.35,
16.1536,57.3158,,310,,387,401,16.1536,,1,0.35,
16.1536,57.3158,,311,,388,402,16.1536,,2,0.35,
16.1536,56.3345,,312,,389,403,16.1536,,2,0.35,
16.1536,54.939,,313,,391,404,16.1536,,1,0.35,
16.1536,54.939,,314,,392,406,16.1536,,2,0.35,
16.1536,52.9739,,315,,393,407,16.1536,,1,0.35,
16.1536,52.9739,,316,,394,408,16.1536,,2,0.35,
16.1536,50.1364,,317,,396,409,16.1536,,1,0.35,
16.1536,50.1364,,318,,397,411,4.2527,,2,0.2,
16.1536,49.6283,,319,,398,412,4.2527,,1,0.2,
16.1536,49.6283,,320,,399,413,4.2527,,1,0.2,
16.1536,49.6283,,321,,401,414,4.2527,,2,0.2,
16.1536,16.5463,,322,,402,416,4.2527,,1,0.2,
16.1536,16.5463,,323,,403,417,4.2527,,2,0.2,
16.1536,13.902,,324,,404,418,4.2527,,1,0.2,
16.1536,16.5463,,325,,406,419,4.2527,,1,0.2,
16.1536,16.5463,,326,,407,421,4.2527,,1,0.2,
16.1536,16.5463,,327,,408,422,4.2527,,2,0.2,
16.1536,8.3009,,328,,409,423,4.2527,,2,0.2,
16.1536,4.7727,,329,,411,424,4.2527,,2,0.2,
16.1536,5.6067,,330,,412,426,4.2527,,2,0.2,
16.1536,-5.5174,,331,,413,427,4.2527,,1,0.2,
16.1536,-5.5174,,332,,414,428,4.2527,,1,0.2,
16.1536,-5.5174,,333,,416,429,4.2527,,1,0.2,
16.1536,-5.5174,,334,,417,431,4.2527,,1,0.2,
16.1536,-6.9563,,335,,418,432,4.2527,,1,0.2,
16.1536,-6.9563,,336,,419,433,4.2527,,1,0.2,
16.1536,-6.9563,,337,,421,434,4.2527,,1,0.2,
16.1536,-6.4585,,338,,422,436,4.2527,,1,0.2,
16.1536,-6.4585,,339,,423,437,4.2527,,1,0.2,
16.1536,-5.5174,,340,,424,438,4.2527,,1,0.2,
16.1536,-5.5174,,341,,426,439,4.2527,,1,0.2,
16.1536,-4.4722,,342,,427,441,4.2527,,1,0.2,
16.1536,-3.428,,343,,428,442,4.2527,,1,0.2,
16.1536,-3.428,,344,,429,443,4.2527,,1,0.2,
16.1536,-3.428,,345,,431,444,4.2527,,1,0.2,
16.1536,1.8827,,346,,432,446,4.2527,,1,0.2,
16.1536,3.3066,,347,,433,447,4.2527,,1,0.2,
16.1536,3.3066,,348,,434,448,4.2527,,2,0.2,
16.1536,3.3066,,349,,436,449,4.2527,,1,0.2,
16.1536,3.3066,,350,,437,451,4.2527,,1,0.2,
16.1536,4.5991,,351,,438,452,4.2527,,1,0.2,
