"omCrit","estCrit","obsCrit","trial","OvTrial","CovTrial","wind","CovOmCrit","OvOmCrit","CovResponse","Cov_pA",
38.8825,59.9804,,244,,304,318,38.8825,,1,0.2,
38.8825,65.2354,,245,,306,319,38.8825,,1,0.2,
38.8825,67.8803,,246,,307,321,38.8825,,1,0.2,
38.8825,67.8803,,247,,308,322,38.8825,,1,0.2,
38.8825,67.8803,,248,,309,323,38.8825,,2,0.2,
38.8825,65.8951,,249,,311,324,38.8825,,2,0.2,
38.8825,63.7608,,250,,312,326,38.8825,,1,0.2,
38.8825,63.7608,,251,,313,327,38.8825,,2,0.2,
38.8825,57.7845,,252,,314,328,38.8825,,1,0.2,
38.8825,57.7845,,253,,316,329,60.9643,,1,0.5,
38.8825,59.3691,,254,,317,331,60.9643,,1,0.5,
38.8825,60.9643,,255,,318,332,60.9643,,1,0.5,
38.8825,60.9643,,256,,319,333,60.9643,,2,0.5,
38.8825,61.1809,,257,,321,334,60.9643,,1,0.5,
38.8825,62.6849,,258,,322,336,60.9643,,1,0.5,
38.8825,64.1441,,259,,323,337,60.9643,,1,0.5,
38.8825,71.3533,,260,,324,338,60.9643,,1,0.5,
38.8825,72.3197,,261,,326,339,60.9643,,2,0.5,
38.8825,71.3533,,262,,327,341,60.9643,,1,0.5,
38.8825,72.9772,,263,,328,342,60.9643,,2,0.5,
38.8825,71.3533,,264,,329,343,60.9643,,2,0.5,
38.8825,71.3533,,265,,331,344,60.9643,,2,0.5,
38.8825,71.3533,,266,,332,346,60.9643,,2,0.5,
38.8825,71.3533,,267,,333,347,60.9643,,2,0.5,
38.8825,71.4937,,268,,334,348,60.9643,,1,0.5,
38.8825,73.152,,269,,336,349,60.9643,,2,0.5,
38.8825,73.152,,270,,337,351,60.9643,,1,0.5,
38.8825,74.4768,,271,,338,352,60.9643,,1,0.5,
38.8825,75.088,,272,,339,353,60.9643,,1,0.5,
38.8825,75.088,,273,,341,354,60.9643,,1,0.5,
38.8825,68.4181,,274,,342,356,60.9643,,1,0.5,
38.8825,65.1784,,275,,343,357,60.9643,,1,0.5,
38.8825,68.4181,,276,,344,358,60.9643,,1,0.5,
38.8825,69.1478,,277,,346,359,60.9643,,2,0.5,
38.8825,65.1784,,278,,347,361,60.9643,,2,0.5,
38.8825,64.5876,,279,,348,362,60.9643,,1,0.5,
38.8825,64.5876,,280,,349,363,60.9643,,2,0.5,
38.8825,65.1784,,281,,351,364,60.9643,,2,0.5,
38.8825,65.1784,,282,,352,366,60.9643,,2,0.5,
38.8825,64.5876,,283,,353,367,60.9643,,2,0.5,
38.8825,63.8012,,284,,354,368,60.9643,,2,0.5,
38.8825,63.8012,,285,,356,369,60.9643,,1,0.5,
38.8825,63.8012,,286,,357,371,60.9643,,2,0.5,
38.8825,63.8012,,287,,358,372,60.9643,,1,0.5,
38.8825,62.0892,,288,,359,373,60.9643,,2,0.5,
38.8825,61.8588,,289,,361,374,60.9643,,2,0.5,
38.8825,61.8588,,290,,362,376,60.9643,,2,0.5,
38.8825,61.8588,,291,,363,377,60.9643,,2,0.5,
38.8825,61.8588,,292,,364,378,60.9643,,2,0.5,
38.8825,61.2174,,293,,366,379,60.9643,,2,0.5,
38.8825,61.2475,,294,,367,381,60.9643,,2,0.5,
38.8825,59.8394,,295,,368,382,60.9643,,2,0.5,
38.8825,58.7387,,296,,369,383,60.9643,,1,0.5,
38.8825,59.8416,,297,,371,384,60.9643,,1,0.5,
38.8825,60.0634,,298,,372,386,60.9643,,1,0.5,
38.8825,60.0634,,299,,373,387,60.9643,,1,0.5,
38.8825,59.8416,,300,,374,388,60.9643,,2,0.5,
38.8825,60.6811,,301,,376,389,60.9643,,1,0.5,
38.8825,62.0892,,302,,377,391,60.9643,,1,0.5,
38.8825,62.4419,,303,,378,392,60.9643,,1,0.5,
38.8825,62.8707,,304,,379,393,60.9643,,2,0.5,
38.8825,62.0892,,305,,381,394,60.9643,,2,0.5,
38.8825,61.8588,,306,,382,396,60.9643,,2,0.5,
38.8825,61.8588,,307,,383,397,60.9643,,2,0.5,
38.8825,61.8588,,308,,384,398,60.9643,,2,0.5,
38.8825,60.9643,,309,,386,399,60.9643,,1,0.5,
38.8825,60.9643,,310,,387,401,60.9643,,2,0.5,
38.8825,60.3826,,311,,388,402,60.9643,,1,0.5,
38.8825,60.408,,312,,389,403,60.9643,,1,0.5,
38.8825,60.3826,,313,,391,404,60.9643,,2,0.5,
38.8825,60.7062,,314,,392,406,60.9643,,1,0.5,
38.8825,60.9939,,315,,393,407,60.9643,,2,0.5,
60.9643,60.9643,,316,,394,408,60.9643,,1,0.5,
60.9643,60.9643,,317,,396,409,60.9643,,2,0.5,
60.9643,61.064,,318,,397,411,60.9643,,1,0.5,
60.9643,61.064,,319,,398,412,60.9643,,2,0.5,
60.9643,61.064,,320,,399,413,60.9643,,2,0.5,
60.9643,61.064,,321,,401,414,51.1039,,1,0.35,
60.9643,60.7062,,322,,402,416,51.1039,,1,0.35,
60.9643,61.2174,,323,,403,417,51.1039,,1,0.35,
60.9643,61.2174,,324,,404,418,51.1039,,2,0.35,
60.9643,61.2174,,325,,406,419,51.1039,,2,0.35,
60.9643,61.4755,,326,,407,421,51.1039,,2,0.35,
60.9643,61.2174,,327,,408,422,51.1039,,2,0.35,
60.9643,60.7062,,328,,409,423,51.1039,,2,0.35,
60.9643,59.8968,,329,,411,424,51.1039,,1,0.35,
60.9643,59.8968,,330,,412,426,51.1039,,2,0.35,
60.9643,58.4134,,331,,413,427,51.1039,,1,0.35,
60.9643,58.4134,,332,,414,428,51.1039,,1,0.35,
60.9643,58.0293,,333,,416,429,51.1039,,1,0.35,
60.9643,58.9245,,334,,417,431,51.1039,,1,0.35,
60.9643,58.9245,,335,,418,432,51.1039,,1,0.35,
60.9643,60.408,,336,,419,433,51.1039,,1,0.35,
60.9643,62.087,,337,,421,434,51.1039,,2,0.35,
60.9643,59.9228,,338,,422,436,51.1039,,2,0.35,
60.9643,58.9245,,339,,423,437,51.1039,,2,0.35,
60.9643,56.7502,,340,,424,438,51.1039,,1,0.35,
60.9643,57.3411,,341,,426,439,51.1039,,2,0.35,
60.9643,57.3411,,342,,427,441,51.1039,,1,0.35,
60.9643,56.7502,,343,,428,442,51.1039,,2,0.35,
60.9643,56.7502,,344,,429,443,51.1039,,2,0.35,
60.9643,58.4134,,345,,431,444,51.1039,,2,0.35,
60.9643,58.0293,,346,,432,446,51.1039,,2,0.35,
60.9643,59.8702,,347,,433,447,51.1039,,1,0.35,
60.9643,58.888,,348,,434,448,51.1039,,2,0.35,
60.9643,58.1497,,349,,436,449,51.1039,,1,0.35,
60.9643,58.1497,,350,,437,451,51.1039,,1,0.35,
60.9643,58.0293,,351,,438,452,51.1039,,1,0.35,
60.9643,57.3411,,352,,439,453,51.1039,,1,0.35,
60.9643,58.0293,,353,,441,454,51.1039,,1,0.35,
60.9643,59.6422,,354,,442,456,51.1039,,1,0.35,
60.9643,59.8968,,355,,443,457,51.1039,,1,0.35,
60.9643,59.8968,,356,,444,458,51.1039,,1,0.35,
60.9643,59.8968,,357,,446,459,51.1039,,2,0.35,
60.9643,60.408,,358,,447,461,51.1039,,1,0.35,
60.9643,61.2475,,359,,448,462,51.1039,,2,0.35,
60.9643,59.8394,,360,,449,463,51.1039,,2,0.35,
60.9643,59.9228,,361,,451,464,51.1039,,1,0.35,
60.9643,59.0579,,362,,452,466,51.1039,,1,0.35,
60.9643,59.0579,,363,,453,467,51.1039,,1,0.35,
60.9643,58.4134,,364,,454,468,51.1039,,1,0.35,
60.9643,58.0293,,365,,456,469,51.1039,,2,0.35,
60.9643,55.4784,,366,,457,471,51.1039,,1,0.35,
60.9643,55.4784,,367,,458,472,51.1039,,2,0.35,
60.9643,54.6962,,368,,459,473,51.1039,,2,0.35,
60.9643,50.4251,,369,,461,474,51.1039,,1,0.35,
60.9643,50.4251,,370,,462,476,51.1039,,2,0.35,
60.9643,42.2201,,371,,463,477,51.1039,,1,0.35,
60.9643,42.2201,,372,,464,478,51.1039,,1,0.35,
60.9643,41.7228,,373,,466,479,51.1039,,1,0.35,
60.9643,41.7228,,374,,467,481,51.1039,,2,0.35,
60.9643,49.0978,,375,,468,482,51.1039,,1,0.35,
60.9643,49.0978,,376,,469,483,51.1039,,1,0.35,
60.9643,48.989,,377,,471,484,51.1039,,2,0.35,
60.9643,40.7481,,378,,472,486,51.1039,,2,0.35,
60.9643,42.2257,,379,,473,487,51.1039,,1,0.35,
60.9643,42.2257,,380,,474,488,51.1039,,1,0.35,
60.9643,42.2257,,381,,476,489,51.1039,,1,0.35,
60.9643,40.5777,,382,,477,491,51.1039,,1,0.35,
60.9643,40.5777,,383,,478,492,51.1039,,2,0.35,
60.9643,43.0398,,384,,479,493,51.1039,,1,0.35,
60.9643,51.5072,,385,,481,494,51.1039,,2,0.35,
60.9643,85.4799,,386,,482,496,51.1039,,1,0.35,
60.9643,85.4799,,387,,483,497,51.1039,,1,0.35,
